symbol,value,unit,variant_id,product_id
z,11,mm,9672,981
L,45,mm,9672,981
s,46,mm,9672,981
z,11,mm,9673,981
L,49,mm,9673,981
s,55,mm,9673,981
z,11,mm,9674,981
L,49,mm,9674,981
s,65,mm,9674,981
z,11,mm,9675,981
L,57,mm,9675,981
s,80,mm,9675,981
d,8,mm,9443,982
d2,6,mm,9443,982
z,15,mm,9443,982
L,27,mm,9443,982
d,10,mm,9444,982
d2,6,mm,9444,982
z,15,mm,9444,982
L,27,mm,9444,982
d,10,mm,9445,982
d2,8,mm,9445,982
z,15,mm,9445,982
L,27,mm,9445,982
d,20,mm,9446,982
d2,16,mm,9446,982
z,21,mm,9446,982
L,35,mm,9446,982
d,25,mm,9447,982
d2,20,mm,9447,982
z,25,mm,9447,982
L,41,mm,9447,982
d,32,mm,9448,982
d2,25,mm,9448,982
z,30,mm,9448,982
L,49,mm,9448,982
d,40,mm,9449,982
d2,32,mm,9449,982
z,36,mm,9449,982
L,58,mm,9449,982
d,50,mm,9450,982
d2,40,mm,9450,982
z,44,mm,9450,982
L,70,mm,9450,982
d,63,mm,9451,982
d2,50,mm,9451,982
z,54,mm,9451,982
L,85,mm,9451,982
d,75,mm,9452,982
d2,63,mm,9452,982
z,62,mm,9452,982
L,100,mm,9452,982
d,90,mm,9453,982
d2,75,mm,9453,982
z,74,mm,9453,982
L,118,mm,9453,982
d,140,mm,9454,982
d2,110,mm,9454,982
z,111,mm,9454,982
L,172,mm,9454,982
d,225,mm,9182,983
PN,10,bar,9182,983
z,168,mm,9182,983
D,256,mm,9182,983
L,287,mm,9182,983
d,280,mm,9183,983
PN,10,bar,9183,983
z,210,mm,9183,983
D,318,mm,9183,983
L,357,mm,9183,983
d,315,mm,9184,983
PN,6,bar,9184,983
z,237,mm,9184,983
D,356,mm,9184,983
L,402,mm,9184,983
d,400,mm,9185,983
PN,6,bar,9185,983
z,300,mm,9185,983
D,442,mm,9185,983
L,521,mm,9185,983
d,20,mm,9852,984
Gewinde,R,,9852,984
Zoll,½,inch,9852,984
PN,16,bar,9852,984
D,43,mm,9852,984
L,66,mm,9852,984
L1,40,mm,9852,984
L2,26,mm,9852,984
z,50,mm,9852,984
G,1,inch,9852,984
s,25,mm,9852,984
d,25,mm,9853,984
Gewinde,R,,9853,984
Zoll,¾,inch,9853,984
PN,16,bar,9853,984
D,51,mm,9853,984
L,72,mm,9853,984
L1,43,mm,9853,984
L2,29,mm,9853,984
z,53,mm,9853,984
G,1 1/4,inch,9853,984
s,31,mm,9853,984
d,32,mm,9854,984
Gewinde,R,,9854,984
Zoll,1,inch,9854,984
PN,16,bar,9854,984
D,58,mm,9854,984
L,80,mm,9854,984
L1,48,mm,9854,984
L2,33,mm,9854,984
z,58,mm,9854,984
G,1 1/2,inch,9854,984
s,38,mm,9854,984
d,40,mm,9855,984
Gewinde,R,,9855,984
Zoll,1 ¼,inch,9855,984
PN,16,bar,9855,984
D,72,mm,9855,984
L,95,mm,9855,984
L1,57,mm,9855,984
L2,39,mm,9855,984
z,69,mm,9855,984
G,2,inch,9855,984
s,48,mm,9855,984
d,50,mm,9856,984
Gewinde,R,,9856,984
Zoll,1 ½,inch,9856,984
PN,16,bar,9856,984
D,83,mm,9856,984
L,104,mm,9856,984
L1,59,mm,9856,984
L2,46,mm,9856,984
z,73,mm,9856,984
G,2 1/4,inch,9856,984
s,54,mm,9856,984
d,63,mm,9857,984
Gewinde,R,,9857,984
Zoll,2,inch,9857,984
PN,16,bar,9857,984
D,100,mm,9857,984
L,118,mm,9857,984
L1,62,mm,9857,984
L2,58,mm,9857,984
z,80,mm,9857,984
G,2 3/4,inch,9857,984
s,67,mm,9857,984
d,75,mm,9858,984
Gewinde,R,,9858,984
Zoll,2 ½,inch,9858,984
PN,10,bar,9858,984
D,127,mm,9858,984
L,137,mm,9858,984
L1,75,mm,9858,984
L2,62,mm,9858,984
z,93,mm,9858,984
G,Tr 108x5,,9858,984
s,85,mm,9858,984
d,90,mm,9859,984
Gewinde,R,,9859,984
Zoll,3,inch,9859,984
PN,10,bar,9859,984
D,150,mm,9859,984
L,149,mm,9859,984
L1,80,mm,9859,984
L2,69,mm,9859,984
z,99,mm,9859,984
G,Tr 128x5,,9859,984
s,96,mm,9859,984
d,50,mm,9626,985
d1,40,mm,9626,985
Zoll,1 1/2,inch,9626,985
d2,1 1/2,inch,9626,985
d2-victaulic,1 1/2,inch,9626,985
PN,10,bar,9626,985
L,71,mm,9626,985
z,45,mm,9626,985
Gewicht,"0,150",kg,9626,985
d,63,mm,9627,985
d1,50,mm,9627,985
Zoll,2,inch,9627,985
d2,2,inch,9627,985
d2-victaulic,2,inch,9627,985
PN,10,bar,9627,985
L,78,mm,9627,985
z,47,mm,9627,985
Gewicht,"0,200",kg,9627,985
d,75,mm,9628,985
d1,63,mm,9628,985
Zoll,2 1/2,inch,9628,985
d2,2 1/2,inch,9628,985
d2-victaulic,2 1/2,inch,9628,985
PN,10,bar,9628,985
L,84,mm,9628,985
z,46,mm,9628,985
Gewicht,"0,250",kg,9628,985
d,16,mm,9816,986
Gewinde,R,,9816,986
Zoll,⅜,inch,9816,986
PN,16,bar,9816,986
G,⅜,inch,9816,986
z,40,mm,9816,986
D,35,mm,9816,986
L,54,mm,9816,986
L1,30,mm,9816,986
L2,24,mm,9816,986
s,19,mm,9816,986
Gewicht,0.073,kg,9816,986
d,16,mm,9817,986
Gewinde,R,,9817,986
Zoll,⅜,inch,9817,986
PN,16,bar,9817,986
G,⅜,inch,9817,986
z,40,mm,9817,986
D,35,mm,9817,986
L,54,mm,9817,986
L1,30,mm,9817,986
L2,24,mm,9817,986
s,19,mm,9817,986
Gewicht,0.073,kg,9817,986
d,20,mm,9818,986
Gewinde,R,,9818,986
Zoll,½,inch,9818,986
PN,16,bar,9818,986
G,½,inch,9818,986
z,44,mm,9818,986
D,43,mm,9818,986
L,60,mm,9818,986
L1,34,mm,9818,986
L2,26,mm,9818,986
s,24,mm,9818,986
Gewicht,0.126,kg,9818,986
d,20,mm,9819,986
Gewinde,R,,9819,986
Zoll,½,inch,9819,986
PN,16,bar,9819,986
G,½,inch,9819,986
z,44,mm,9819,986
D,43,mm,9819,986
L,60,mm,9819,986
L1,34,mm,9819,986
L2,26,mm,9819,986
s,24,mm,9819,986
Gewicht,0.126,kg,9819,986
d,25,mm,9820,986
Gewinde,R,,9820,986
Zoll,¾,inch,9820,986
PN,16,bar,9820,986
G,¾,inch,9820,986
z,46,mm,9820,986
D,51,mm,9820,986
L,65,mm,9820,986
L1,36,mm,9820,986
L2,29,mm,9820,986
s,32,mm,9820,986
Gewicht,0.170,kg,9820,986
d,25,mm,9821,986
Gewinde,R,,9821,986
Zoll,¾,inch,9821,986
PN,16,bar,9821,986
G,¾,inch,9821,986
z,46,mm,9821,986
D,51,mm,9821,986
L,65,mm,9821,986
L1,36,mm,9821,986
L2,29,mm,9821,986
s,32,mm,9821,986
Gewicht,0.170,kg,9821,986
d,32,mm,9822,986
Gewinde,R,,9822,986
Zoll,1,inch,9822,986
PN,16,bar,9822,986
G,1¼,inch,9822,986
z,50,mm,9822,986
D,58,mm,9822,986
L,72,mm,9822,986
L1,40,mm,9822,986
L2,33,mm,9822,986
s,37,mm,9822,986
Gewicht,0.262,kg,9822,986
d,32,mm,9823,986
Gewinde,R,,9823,986
Zoll,1,inch,9823,986
PN,16,bar,9823,986
G,1¼,inch,9823,986
z,50,mm,9823,986
D,58,mm,9823,986
L,72,mm,9823,986
L1,40,mm,9823,986
L2,33,mm,9823,986
s,37,mm,9823,986
Gewicht,0.262,kg,9823,986
d,40,mm,9824,986
Gewinde,R,,9824,986
Zoll,1¼,inch,9824,986
PN,16,bar,9824,986
G,2,inch,9824,986
z,58,mm,9824,986
D,72,mm,9824,986
L,84,mm,9824,986
L1,46,mm,9824,986
L2,39,mm,9824,986
s,48,mm,9824,986
Gewicht,0.472,kg,9824,986
d,40,mm,9825,986
Gewinde,R,,9825,986
Zoll,1¼,inch,9825,986
PN,16,bar,9825,986
G,2,inch,9825,986
z,58,mm,9825,986
D,72,mm,9825,986
L,84,mm,9825,986
L1,46,mm,9825,986
L2,39,mm,9825,986
s,48,mm,9825,986
Gewicht,0.472,kg,9825,986
d,50,mm,9826,986
Gewinde,R,,9826,986
Zoll,1½,inch,9826,986
PN,16,bar,9826,986
G,2¼,inch,9826,986
z,62,mm,9826,986
D,83,mm,9826,986
L,93,mm,9826,986
L1,48,mm,9826,986
L2,46,mm,9826,986
s,54,mm,9826,986
Gewicht,0.535,kg,9826,986
d,50,mm,9827,986
Gewinde,R,,9827,986
Zoll,1½,inch,9827,986
PN,16,bar,9827,986
G,2¼,inch,9827,986
z,62,mm,9827,986
D,83,mm,9827,986
L,93,mm,9827,986
L1,48,mm,9827,986
L2,46,mm,9827,986
s,54,mm,9827,986
Gewicht,0.535,kg,9827,986
d,63,mm,9828,986
Gewinde,R,,9828,986
Zoll,2,inch,9828,986
PN,16,bar,9828,986
G,2¾,inch,9828,986
z,73,mm,9828,986
D,100,mm,9828,986
L,111,mm,9828,986
L1,55,mm,9828,986
L2,58,mm,9828,986
s,69,mm,9828,986
Gewicht,0.931,kg,9828,986
d,63,mm,9829,986
Gewinde,R,,9829,986
Zoll,2,inch,9829,986
PN,16,bar,9829,986
G,2¾,inch,9829,986
z,73,mm,9829,986
D,100,mm,9829,986
L,111,mm,9829,986
L1,55,mm,9829,986
L2,58,mm,9829,986
s,69,mm,9829,986
Gewicht,0.931,kg,9829,986
d,16,mm,9880,987
Gewinde,G,,9880,987
Zoll,1/2,inch,9880,987
d1,12,mm,9880,987
PN,16,bar,9880,987
z,22,mm,9880,987
L,34,mm,9880,987
s,24,mm,9880,987
d,20,mm,9881,987
Gewinde,G,,9881,987
Zoll,3/4,inch,9881,987
d1,16,mm,9881,987
PN,16,bar,9881,987
z,24,mm,9881,987
L,38,mm,9881,987
s,30,mm,9881,987
d,25,mm,9882,987
Gewinde,G,,9882,987
Zoll,1,inch,9882,987
d1,20,mm,9882,987
PN,16,bar,9882,987
z,27,mm,9882,987
L,43,mm,9882,987
s,38,mm,9882,987
d,20,mm,9860,988
Gewinde,Rp,,9860,988
Zoll,½,inch,9860,988
PN,16,bar,9860,988
D,43,mm,9860,988
L,48,mm,9860,988
L1,22,mm,9860,988
L2,26,mm,9860,988
s,25,mm,9860,988
z1,7,mm,9860,988
z2,10,mm,9860,988
G,1,inch,9860,988
d,25,mm,9861,988
Gewinde,Rp,,9861,988
Zoll,¾,inch,9861,988
PN,16,bar,9861,988
D,51,mm,9861,988
L,54,mm,9861,988
L1,25,mm,9861,988
L2,29,mm,9861,988
s,30,mm,9861,988
z1,9,mm,9861,988
z2,10,mm,9861,988
G,1 1/4,inch,9861,988
d,32,mm,9862,988
Gewinde,Rp,,9862,988
Zoll,1,inch,9862,988
PN,16,bar,9862,988
D,58,mm,9862,988
L,60,mm,9862,988
L1,27,mm,9862,988
L2,33,mm,9862,988
s,36,mm,9862,988
z1,8,mm,9862,988
z2,11,mm,9862,988
G,1 1/2,inch,9862,988
d,40,mm,9863,988
Gewinde,Rp,,9863,988
Zoll,1¼,inch,9863,988
PN,16,bar,9863,988
D,72,mm,9863,988
L,70,mm,9863,988
L1,31,mm,9863,988
L2,39,mm,9863,988
s,46,mm,9863,988
z1,10,mm,9863,988
z2,13,mm,9863,988
G,2,inch,9863,988
d,50,mm,9864,988
Gewinde,Rp,,9864,988
Zoll,1½,inch,9864,988
PN,16,bar,9864,988
D,83,mm,9864,988
L,81,mm,9864,988
L1,35,mm,9864,988
L2,46,mm,9864,988
s,55,mm,9864,988
z1,13,mm,9864,988
z2,15,mm,9864,988
G,2 1/4,inch,9864,988
d,63,mm,9865,988
Gewinde,Rp,,9865,988
Zoll,2,inch,9865,988
PN,16,bar,9865,988
D,100,mm,9865,988
L,98,mm,9865,988
L1,40,mm,9865,988
L2,58,mm,9865,988
s,65,mm,9865,988
z1,14,mm,9865,988
z2,20,mm,9865,988
G,2 3/4,inch,9865,988
d,75,mm,9866,988
Gewinde,Rp,,9866,988
Zoll,2½,inch,9866,988
PN,10,bar,9866,988
D,127,mm,9866,988
L,109,mm,9866,988
L1,47,mm,9866,988
L2,62,mm,9866,988
s,85,mm,9866,988
z1,16,mm,9866,988
z2,18,mm,9866,988
G,Tr 108x5,,9866,988
d,90,mm,9867,988
Gewinde,Rp,,9867,988
Zoll,3,inch,9867,988
PN,10,bar,9867,988
D,150,mm,9867,988
L,121,mm,9867,988
L1,52,mm,9867,988
L2,69,mm,9867,988
s,95,mm,9867,988
z1,18,mm,9867,988
z2,18,mm,9867,988
G,Tr 128x5,,9867,988
d,16,mm,9749,989
Zoll,¼,inch,9749,989
d1,⅜,inch,9749,989
PN,15,bar,9749,989
G,¼,inch,9749,989
z1,3,mm,9749,989
z2,8,mm,9749,989
D,35,mm,9749,989
L1,17,mm,9749,989
L2,24,mm,9749,989
d,20,mm,9750,989
Zoll,½,inch,9750,989
d1,½,inch,9750,989
PN,15,bar,9750,989
G,1,inch,9750,989
z1,3,mm,9750,989
z2,9,mm,9750,989
D,43,mm,9750,989
L1,19,mm,9750,989
L2,26,mm,9750,989
d,25,mm,9751,989
Zoll,¾,inch,9751,989
d1,¾,inch,9751,989
PN,15,bar,9751,989
G,1¼,inch,9751,989
z1,3,mm,9751,989
z2,9,mm,9751,989
D,51,mm,9751,989
L1,22,mm,9751,989
L2,29,mm,9751,989
d,32,mm,9752,989
Zoll,1,inch,9752,989
d1,1,inch,9752,989
PN,15,bar,9752,989
G,1¼,inch,9752,989
z1,3,mm,9752,989
z2,9,mm,9752,989
D,58,mm,9752,989
L1,25,mm,9752,989
L2,33,mm,9752,989
d,40,mm,9753,989
Zoll,1¼,inch,9753,989
d1,1¼,inch,9753,989
PN,15,bar,9753,989
G,2,inch,9753,989
z1,3,mm,9753,989
z2,10,mm,9753,989
D,72,mm,9753,989
L1,29,mm,9753,989
L2,39,mm,9753,989
d,50,mm,9754,989
Zoll,1½,inch,9754,989
d1,1½,inch,9754,989
PN,15,bar,9754,989
G,2¼,inch,9754,989
z1,3,mm,9754,989
z2,10,mm,9754,989
D,83,mm,9754,989
L1,34,mm,9754,989
L2,46,mm,9754,989
d,63,mm,9755,989
Zoll,2,inch,9755,989
d1,2,inch,9755,989
PN,15,bar,9755,989
G,2½,inch,9755,989
z1,3,mm,9755,989
z2,10,mm,9755,989
D,100,mm,9755,989
L1,41,mm,9755,989
L2,58,mm,9755,989
d,16,mm,9891,990
PN,16,bar,9891,990
L3,28,mm,9891,990
D1,29,mm,9891,990
S,32,mm,9891,990
D,44,mm,9891,990
L2,11,mm,9891,990
S1,40,mm,9891,990
L4,14,mm,9891,990
L1,58,mm,9891,990
d2,5,mm,9891,990
G,¼,inch,9891,990
d,20,mm,9892,990
PN,16,bar,9892,990
L3,28,mm,9892,990
D1,35,mm,9892,990
S,40,mm,9892,990
D,54,mm,9892,990
L2,12,mm,9892,990
S1,50,mm,9892,990
L4,16,mm,9892,990
L1,61,mm,9892,990
d2,5,mm,9892,990
G,1,inch,9892,990
d,25,mm,9893,990
PN,16,bar,9893,990
L3,28,mm,9893,990
D1,42,mm,9893,990
S,50,mm,9893,990
D,60,mm,9893,990
L2,13,mm,9893,990
S1,55,mm,9893,990
L4,19,mm,9893,990
L1,65,mm,9893,990
d2,5,mm,9893,990
G,1 ¼,inch,9893,990
d,32,mm,9894,990
PN,16,bar,9894,990
L3,28,mm,9894,990
D1,49,mm,9894,990
S,56,mm,9894,990
D,69,mm,9894,990
L2,13,mm,9894,990
S1,65,mm,9894,990
L4,22,mm,9894,990
L1,67,mm,9894,990
d2,5,mm,9894,990
G,1 ½,inch,9894,990
d,40,mm,9895,990
PN,16,bar,9895,990
L3,29,mm,9895,990
D1,59,mm,9895,990
S,69,mm,9895,990
D,84,mm,9895,990
L2,13,mm,9895,990
S1,80,mm,9895,990
L4,26,mm,9895,990
L1,72,mm,9895,990
d2,5,mm,9895,990
G,2,inch,9895,990
d,50,mm,9896,990
PN,16,bar,9896,990
L3,30,mm,9896,990
D1,70,mm,9896,990
S,76,mm,9896,990
D,92,mm,9896,990
L2,15,mm,9896,990
S1,85,mm,9896,990
L4,31,mm,9896,990
L1,76,mm,9896,990
d2,5,mm,9896,990
G,2 ¼,inch,9896,990
d,63,mm,9897,990
PN,16,bar,9897,990
L3,35,mm,9897,990
D1,82,mm,9897,990
S,95,mm,9897,990
D,108,mm,9897,990
L2,15,mm,9897,990
S1,100,mm,9897,990
L4,38,mm,9897,990
L1,84,mm,9897,990
d2,5,mm,9897,990
G,2 ¾,inch,9897,990
d,16,mm,9795,991
d1,12,mm,9795,991
G,½,inch,9795,991
z1,22,mm,9795,991
z2,13,mm,9795,991
z3,24,mm,9795,991
D,35,mm,9795,991
L1,36,mm,9795,991
L2,24,mm,9795,991
PN,10,bar,9795,991
d,20,mm,9796,991
d1,16,mm,9796,991
G,½,inch,9796,991
z1,24,mm,9796,991
z2,13,mm,9796,991
z3,26,mm,9796,991
D,43,mm,9796,991
L1,40,mm,9796,991
L2,26,mm,9796,991
PN,10,bar,9796,991
d,25,mm,9797,991
d1,20,mm,9797,991
G,¾,inch,9797,991
z1,25,mm,9797,991
z2,14,mm,9797,991
z3,28,mm,9797,991
D,51,mm,9797,991
L1,44,mm,9797,991
L2,29,mm,9797,991
PN,10,bar,9797,991
d,32,mm,9798,991
d1,25,mm,9798,991
G,1,inch,9798,991
z1,27,mm,9798,991
z2,15,mm,9798,991
z3,30,mm,9798,991
D,58,mm,9798,991
L1,49,mm,9798,991
L2,32,mm,9798,991
PN,10,bar,9798,991
d,40,mm,9799,991
d1,32,mm,9799,991
G,1 ¼,inch,9799,991
z1,31,mm,9799,991
z2,19,mm,9799,991
z3,35,mm,9799,991
D,74,mm,9799,991
L1,57,mm,9799,991
L2,38,mm,9799,991
PN,10,bar,9799,991
d,50,mm,9800,991
d1,40,mm,9800,991
G,1 ½,inch,9800,991
z1,35,mm,9800,991
z2,26,mm,9800,991
z3,40,mm,9800,991
D,83,mm,9800,991
L1,66,mm,9800,991
L2,45,mm,9800,991
PN,10,bar,9800,991
d,63,mm,9801,991
d1,50,mm,9801,991
G,2,inch,9801,991
z1,39,mm,9801,991
z2,33,mm,9801,991
z3,46,mm,9801,991
D,100,mm,9801,991
L1,77,mm,9801,991
L2,56,mm,9801,991
PN,10,bar,9801,991
d,12,mm,9787,992
Gewinde,Rp,,9787,992
Zoll,¼,inch,9787,992
PN,10,bar,9787,992
G,⅜,inch,9787,992
z1,3,mm,9787,992
z2,12,mm,9787,992
D,31,mm,9787,992
L1,15,mm,9787,992
L2,22,mm,9787,992
d,16,mm,9788,992
Gewinde,Rp,,9788,992
Zoll,⅜,inch,9788,992
PN,10,bar,9788,992
G,½,inch,9788,992
z1,3,mm,9788,992
z2,13,mm,9788,992
D,35,mm,9788,992
L1,17,mm,9788,992
L2,24,mm,9788,992
d,20,mm,9789,992
Gewinde,Rp,,9789,992
Zoll,½,inch,9789,992
PN,10,bar,9789,992
G,1,inch,9789,992
z1,3,mm,9789,992
z2,13,mm,9789,992
D,43,mm,9789,992
L1,19,mm,9789,992
L2,26,mm,9789,992
d,25,mm,9790,992
Gewinde,Rp,,9790,992
Zoll,¾,inch,9790,992
PN,10,bar,9790,992
G,1 ¼,inch,9790,992
z1,3,mm,9790,992
z2,14,mm,9790,992
D,51,mm,9790,992
L1,22,mm,9790,992
L2,29,mm,9790,992
d,32,mm,9791,992
Gewinde,Rp,,9791,992
Zoll,1,inch,9791,992
PN,10,bar,9791,992
G,1 ½,inch,9791,992
z1,3,mm,9791,992
z2,15,mm,9791,992
D,58,mm,9791,992
L1,25,mm,9791,992
L2,33,mm,9791,992
d,40,mm,9792,992
Gewinde,Rp,,9792,992
Zoll,1 ¼,inch,9792,992
PN,10,bar,9792,992
G,2,inch,9792,992
z1,3,mm,9792,992
z2,19,mm,9792,992
D,72,mm,9792,992
L1,29,mm,9792,992
L2,39,mm,9792,992
d,50,mm,9793,992
Gewinde,Rp,,9793,992
Zoll,1 ½,inch,9793,992
PN,10,bar,9793,992
G,2 ¼,inch,9793,992
z1,3,mm,9793,992
z2,26,mm,9793,992
D,83,mm,9793,992
L1,34,mm,9793,992
L2,46,mm,9793,992
d,63,mm,9794,992
Gewinde,Rp,,9794,992
Zoll,2,inch,9794,992
PN,10,bar,9794,992
G,2 ¾,inch,9794,992
z1,3,mm,9794,992
z2,33,mm,9794,992
D,100,mm,9794,992
L1,41,mm,9794,992
L2,58,mm,9794,992
d,16,mm,9905,993
PN,16,bar,9905,993
L,77,mm,9905,993
L2,11,mm,9905,993
L1,58,mm,9905,993
D,44,mm,9905,993
L3,19,mm,9905,993
S1,60,mm,9905,993
L4,14,mm,9905,993
d2,5,mm,9905,993
D1,29,mm,9905,993
S,32,mm,9905,993
G,3/4,inch,9905,993
d,20,mm,9906,993
PN,16,bar,9906,993
L,83,mm,9906,993
L2,12,mm,9906,993
L1,61,mm,9906,993
D,54,mm,9906,993
L3,17,mm,9906,993
S1,50,mm,9906,993
L4,16,mm,9906,993
d2,5,mm,9906,993
D1,35,mm,9906,993
S,40,mm,9906,993
G,1,inch,9906,993
d,25,mm,9907,993
PN,16,bar,9907,993
L,90,mm,9907,993
L2,13,mm,9907,993
L1,65,mm,9907,993
D,60,mm,9907,993
L3,18,mm,9907,993
S1,55,mm,9907,993
L4,19,mm,9907,993
d2,5,mm,9907,993
D1,42,mm,9907,993
S,50,mm,9907,993
G,1 1/4,inch,9907,993
d,32,mm,9908,993
PN,16,bar,9908,993
L,95,mm,9908,993
L2,13,mm,9908,993
L1,67,mm,9908,993
D,69,mm,9908,993
L3,19,mm,9908,993
S1,65,mm,9908,993
L4,22,mm,9908,993
d2,5,mm,9908,993
D1,49,mm,9908,993
S,56,mm,9908,993
G,1 1/2,inch,9908,993
d,40,mm,9909,993
PN,16,bar,9909,993
L,104,mm,9909,993
L2,13,mm,9909,993
L1,72,mm,9909,993
D,84,mm,9909,993
L3,16,mm,9909,993
S1,80,mm,9909,993
L4,26,mm,9909,993
d2,5,mm,9909,993
D1,59,mm,9909,993
S,69,mm,9909,993
G,2,inch,9909,993
d,50,mm,9910,993
PN,16,bar,9910,993
L,113,mm,9910,993
L2,15,mm,9910,993
L1,76,mm,9910,993
D,92,mm,9910,993
L3,16,mm,9910,993
S1,85,mm,9910,993
L4,31,mm,9910,993
d2,5,mm,9910,993
D1,70,mm,9910,993
S,76,mm,9910,993
G,2 1/2,inch,9910,993
d,63,mm,9911,993
PN,16,bar,9911,993
L,128,mm,9911,993
L2,15,mm,9911,993
L1,84,mm,9911,993
D,108,mm,9911,993
L3,19,mm,9911,993
S1,100,mm,9911,993
L4,38,mm,9911,993
d2,5,mm,9911,993
D1,82,mm,9911,993
S,95,mm,9911,993
G,2 3/4,inch,9911,993
Zoll,1,inch,9942,994
Zoll,1½,inch,9943,994
Zoll,2¼,inch,9944,994
Zoll,2½,inch,9945,994
Zoll,1,inch,9946,994
D,46,mm,9946,994
D1,34,mm,9946,994
H,3,mm,9946,994
Zoll,1¼,inch,9947,994
D,55,mm,9947,994
D1,42,mm,9947,994
H,3,mm,9947,994
Zoll,1½,inch,9948,994
D,69,mm,9948,994
D1,49,mm,9948,994
H,3,mm,9948,994
Zoll,2,inch,9949,994
D,78,mm,9949,994
D1,60,mm,9949,994
H,3,mm,9949,994
Zoll,2¼,inch,9950,994
D,90,mm,9950,994
D1,64,mm,9950,994
H,3,mm,9950,994
Zoll,2½,inch,9951,994
D,106,mm,9951,994
D1,82,mm,9951,994
H,3,mm,9951,994
Size 2,¼,inch,9676,995
Zoll,⅜,inch,9676,995
z,25,mm,9676,995
L,36,mm,9676,995
s,27,mm,9676,995
Gewicht,0.014,kg,9676,995
Size 2,½,inch,9677,995
Zoll,¾,inch,9677,995
z,25,mm,9677,995
L,39,mm,9677,995
s,32,mm,9677,995
Gewicht,0.021,kg,9677,995
Size 2,½,inch,9678,995
Zoll,1,inch,9678,995
z,31,mm,9678,995
L,45,mm,9678,995
s,32,mm,9678,995
Gewicht,0.029,kg,9678,995
Size 2,¾,inch,9679,995
Zoll,1,inch,9679,995
z,29,mm,9679,995
L,45,mm,9679,995
s,36,mm,9679,995
Gewicht,0.031,kg,9679,995
Size 2,1,inch,9680,995
Zoll,1 ¼,inch,9680,995
z,32,mm,9680,995
L,50,mm,9680,995
s,46,mm,9680,995
Gewicht,0.050,kg,9680,995
Size 2,1 ¼,inch,9681,995
Zoll,1 ½,inch,9681,995
z,35,mm,9681,995
L,55,mm,9681,995
s,55,mm,9681,995
Gewicht,0.065,kg,9681,995
Size 2,1 ½,inch,9682,995
Zoll,2,inch,9682,995
z,45,mm,9682,995
L,65,mm,9682,995
s,65,mm,9682,995
Gewicht,0.127,kg,9682,995
d,16,mm,9830,996
d1,17,mm,9830,996
PN,16,bar,9830,996
G,⅝,inch,9830,996
z,28,mm,9830,996
L,42,mm,9830,996
L1,18,mm,9830,996
L2,24,mm,9830,996
e,1.6,mm,9830,996
s,32,mm,9830,996
d,16,mm,9831,996
d1,17,mm,9831,996
PN,16,bar,9831,996
G,⅝,inch,9831,996
z,28,mm,9831,996
L,42,mm,9831,996
L1,18,mm,9831,996
L2,24,mm,9831,996
e,1.6,mm,9831,996
s,32,mm,9831,996
d,20,mm,9832,996
d1,21,mm,9832,996
PN,16,bar,9832,996
G,1,inch,9832,996
z,32,mm,9832,996
L,48,mm,9832,996
L1,22,mm,9832,996
L2,26,mm,9832,996
e,2.0,mm,9832,996
s,41,mm,9832,996
d,20,mm,9833,996
d1,21,mm,9833,996
PN,16,bar,9833,996
G,1,inch,9833,996
z,32,mm,9833,996
L,48,mm,9833,996
L1,22,mm,9833,996
L2,26,mm,9833,996
e,2.0,mm,9833,996
s,41,mm,9833,996
d,25,mm,9834,996
d1,27,mm,9834,996
PN,16,bar,9834,996
G,1⅛,inch,9834,996
z,33,mm,9834,996
L,52,mm,9834,996
L1,23,mm,9834,996
L2,29,mm,9834,996
e,2.0,mm,9834,996
s,46,mm,9834,996
d,25,mm,9835,996
d1,27,mm,9835,996
PN,16,bar,9835,996
G,1⅛,inch,9835,996
z,33,mm,9835,996
L,52,mm,9835,996
L1,23,mm,9835,996
L2,29,mm,9835,996
e,2.0,mm,9835,996
s,46,mm,9835,996
d,32,mm,9836,996
d1,34,mm,9836,996
PN,16,bar,9836,996
G,1⅜,inch,9836,996
z,36,mm,9836,996
L,58,mm,9836,996
L1,26,mm,9836,996
L2,33,mm,9836,996
e,2.0,mm,9836,996
s,55,mm,9836,996
d,32,mm,9837,996
d1,34,mm,9837,996
PN,16,bar,9837,996
G,1⅜,inch,9837,996
z,36,mm,9837,996
L,58,mm,9837,996
L1,26,mm,9837,996
L2,33,mm,9837,996
e,2.0,mm,9837,996
s,55,mm,9837,996
d,40,mm,9838,996
d1,42,mm,9838,996
PN,16,bar,9838,996
G,2,inch,9838,996
z,38,mm,9838,996
L,64,mm,9838,996
L1,26,mm,9838,996
L2,39,mm,9838,996
e,2.0,mm,9838,996
s,68,mm,9838,996
d,40,mm,9839,996
d1,42,mm,9839,996
PN,16,bar,9839,996
G,2,inch,9839,996
z,38,mm,9839,996
L,64,mm,9839,996
L1,26,mm,9839,996
L2,39,mm,9839,996
e,2.0,mm,9839,996
s,68,mm,9839,996
d,50,mm,9840,996
d1,48,mm,9840,996
PN,16,bar,9840,996
G,2¼,inch,9840,996
z,42,mm,9840,996
L,73,mm,9840,996
L1,28,mm,9840,996
L2,46,mm,9840,996
e,2.0,mm,9840,996
s,74,mm,9840,996
d,50,mm,9841,996
d1,48,mm,9841,996
PN,16,bar,9841,996
G,2¼,inch,9841,996
z,42,mm,9841,996
